cld,cld_360smth,cld_anm360,cld_21smth,cld_anm21,CRF,CRF_21smth,CRF_21anm
60.18720,60.02791,0.15929,60.12345,0.06375,-6.32624,-7.18250,0.85627
60.48410,60.03625,0.44785,60.13740,0.34670,-5.90385,-7.36383,1.45998
59.89930,60.04896,-0.14966,60.11103,-0.21173,-6.21136,-7.54398,1.33262
60.12770,60.06269,0.06501,60.07413,0.05357,-6.62518,-7.50058,0.87540
59.93120,60.07592,-0.14472,60.08022,-0.14902,-6.41693,-7.36793,0.95100
60.30410,60.09127,0.21283,60.10401,0.20009,-6.20085,-7.27056,1.06971
60.67440,60.10113,0.57327,59.96379,0.71061,-8.30027,-7.20253,-1.09774
59.30430,60.10988,-0.80558,59.87742,-0.57312,-8.22536,-7.16593,-1.05943
59.39530,60.11582,-0.72052,59.82538,-0.43008,-8.85596,-7.18945,-1.66651
59.30220,60.11945,-0.81725,59.84161,-0.53941,-8.12939,-7.21281,-0.91658
59.17580,60.11802,-0.94222,59.93224,-0.75644,-7.40504,-7.27980,-0.12523
61.04570,60.11913,0.92657,59.96773,1.07797,-6.88540,-7.34050,0.45510
59.59620,60.12373,-0.52753,59.98726,-0.39106,-8.12418,-7.44834,-0.67585
59.76580,60.12580,-0.36000,59.93407,-0.16827,-8.06737,-7.53939,-0.52798
60.07770,60.12513,-0.04743,59.91871,0.15899,-7.15184,-7.61235,0.46051
59.96710,60.13024,-0.16314,59.93110,0.03600,-6.74432,-7.64357,0.89925
60.21720,60.13437,0.08283,59.92408,0.29312,-6.75095,-7.63475,0.88380
59.39070,60.13925,-0.74855,59.88308,-0.49238,-7.35365,-7.46526,0.11161
58.70140,60.14639,-1.44499,59.82904,-1.12764,-7.58186,-7.32775,-0.25411
58.88160,60.15193,-1.27033,59.82681,-0.94521,-7.65196,-7.18618,-0.46579
60.24480,60.15368,0.09112,59.91325,0.33155,-7.96389,-7.03804,-0.92585
62.09050,60.16075,1.92975,59.86482,2.22568,-7.60089,-6.93912,-0.66178
61.22940,60.16955,1.05985,59.85860,1.37080,-8.16839,-6.88449,-1.28390
60.30930,60.17256,0.13674,59.90397,0.40533,-8.12345,-6.79602,-1.32743
59.01070,60.17217,-1.16147,59.94162,-0.93092,-8.15746,-6.67959,-1.47787
59.60870,60.17723,-0.56853,59.96230,-0.35360,-7.07249,-6.58260,-0.48989
60.56430,60.18532,0.37898,59.94218,0.62212,-6.01559,-6.50305,0.48746
60.52700,60.19842,0.32858,59.93944,0.58756,-4.74093,-6.42627,1.68534
58.44320,60.21307,-1.76987,60.00650,-1.56330,-5.33776,-6.30857,0.97081
58.26050,60.20397,-1.94347,60.10374,-1.84324,-5.88288,-6.15743,0.27455
59.25550,60.20460,-0.94910,60.14585,-0.89035,-5.01863,-5.99066,0.97203
60.99090,60.21052,0.78038,59.98329,1.00761,-5.32753,-5.81960,0.49207
60.02870,60.21330,-0.18460,59.82987,0.19883,-5.73820,-5.71025,-0.02795
59.46570,60.21341,-0.74771,59.70679,-0.24109,-6.26634,-5.57855,-0.68779
60.71840,60.21067,0.50773,59.70879,1.00961,-5.62242,-5.46212,-0.16030
60.86850,60.20882,0.65968,59.71291,1.15559,-5.11507,-5.35749,0.24242
60.40140,60.21297,0.18843,59.70083,0.70057,-5.07364,-5.27385,0.20022
59.79450,60.21172,-0.41722,59.64733,0.14717,-5.13856,-5.22814,0.08958
59.33320,60.22496,-0.89176,59.68374,-0.35054,-4.88203,-5.22416,0.34212
60.10970,60.21032,-0.10062,59.67252,0.43718,-4.40792,-5.18531,0.77739
60.92360,60.21010,0.71350,59.61847,1.30513,-4.14973,-5.12062,0.97089
61.12910,60.20160,0.92750,59.49190,1.63720,-4.37170,-5.07122,0.69952
58.67680,60.20802,-1.53122,59.41015,-0.73335,-5.30451,-5.01368,-0.29083
58.00760,60.21186,-2.20426,59.33681,-1.32921,-5.40274,-4.90393,-0.49880
57.72460,60.20824,-2.48364,59.19950,-1.47490,-5.67837,-4.78607,-0.89230
59.05260,60.18895,-1.13635,59.09506,-0.04246,-5.96019,-4.74469,-1.21550
59.69530,60.16387,-0.46857,59.19360,0.50170,-5.31617,-4.72270,-0.59346
60.31070,60.16367,0.14703,59.28142,1.02928,-5.05568,-4.69607,-0.35962
59.40350,60.16281,-0.75931,59.39477,0.00873,-4.65720,-4.67299,0.01579
59.20770,60.16723,-0.95953,59.41910,-0.21140,-4.52201,-4.66824,0.14623
58.02490,60.17763,-2.15273,59.36012,-1.33522,-4.52435,-4.68688,0.16254
58.12040,60.18723,-2.06683,59.29038,-1.16998,-3.98121,-4.70743,0.72622
58.33290,60.19537,-1.86247,59.39266,-1.05976,-4.11920,-4.68870,0.56949
58.31200,60.20590,-1.89390,59.47586,-1.16386,-3.43357,-4.61722,1.18365
57.92560,60.21689,-2.29129,59.56911,-1.64351,-3.79126,-4.52362,0.73236
57.83490,60.22236,-2.38746,59.60169,-1.76679,-4.75347,-4.40246,-0.35101
58.67530,60.22654,-1.55124,59.65319,-0.97789,-4.65325,-4.32331,-0.32994
62.47070,60.23428,2.23642,59.61634,2.85436,-4.51430,-4.26522,-0.24908
61.63870,60.23755,1.40115,59.67615,1.96255,-4.65389,-4.21735,-0.43654
61.71350,60.23700,1.47650,59.70756,2.00594,-4.78240,-4.19834,-0.58406
60.62080,60.23314,0.38766,59.81466,0.80614,-4.79937,-4.17449,-0.62488
59.68500,60.22017,-0.53517,59.90390,-0.21890,-4.58119,-4.13651,-0.44467
59.66450,60.22103,-0.55653,59.99085,-0.32635,-3.97829,-4.12047,0.14218
60.82470,60.22209,0.60261,60.03166,0.79304,-3.80357,-4.11193,0.30835
59.75470,60.20791,-0.45321,60.13040,-0.37570,-3.43705,-4.15396,0.71691
59.68300,60.20933,-0.52633,60.21931,-0.53631,-3.13415,-4.17983,1.04568
59.73670,60.21441,-0.47771,60.32584,-0.58914,-4.29801,-4.12497,-0.17305
60.77670,60.21926,0.55744,60.29383,0.48287,-4.09617,-4.05425,-0.04192
59.53690,60.22839,-0.69149,60.29079,-0.75389,-4.05037,-3.98630,-0.06406
60.65950,60.23988,0.41962,60.20523,0.45427,-4.25806,-3.91677,-0.34129
59.86730,60.25740,-0.39010,60.18176,-0.31446,-4.02113,-3.89310,-0.12803
60.27400,60.26808,0.00592,60.19792,0.07608,-3.72688,-3.91289,0.18600
59.99460,60.27990,-0.28530,60.24816,-0.25356,-3.64432,-3.94911,0.30479
60.15880,60.28046,-0.12166,60.24377,-0.08497,-3.93973,-4.00485,0.06513
59.16890,60.29023,-1.12133,60.30860,-1.13970,-4.31631,-4.04351,-0.27280
59.99920,60.30537,-0.30617,60.31055,-0.31135,-4.33443,-4.09705,-0.23738
59.70200,60.32415,-0.62215,60.31980,-0.61780,-3.60142,-4.12750,0.52608
60.91240,60.33978,0.57262,60.23185,0.68055,-3.16819,-4.12945,0.96126
61.79860,60.34729,1.45131,60.21947,1.57913,-3.08742,-4.09731,1.00989
61.57480,60.34589,1.22891,60.18574,1.38906,-3.19370,-4.07278,0.87908
59.91670,60.34250,-0.42580,60.19665,-0.27995,-4.28536,-4.03999,-0.24538
60.12800,60.33767,-0.20967,60.24634,-0.11834,-5.21488,-4.00974,-1.20514
60.02430,60.33798,-0.31368,60.29514,-0.27084,-5.34175,-3.98675,-1.35500
60.71960,60.34554,0.37406,60.32641,0.39319,-5.14899,-3.96819,-1.18081
60.73250,60.34653,0.38597,60.38019,0.35231,-4.61535,-3.93299,-0.68237
61.11600,60.33778,0.77822,60.36675,0.74925,-4.56145,-3.89242,-0.66902
59.72410,60.32944,-0.60534,60.37090,-0.64680,-3.77353,-3.85458,0.08105
59.93100,60.32285,-0.39185,60.27840,-0.34740,-4.33896,-3.84272,-0.49624
58.92970,60.31803,-1.38833,60.08643,-1.15673,-3.42134,-3.84441,0.42307
59.27680,60.31354,-1.03674,59.91306,-0.63626,-3.53508,-3.85016,0.31508
59.95130,60.31072,-0.35942,59.82174,0.12956,-3.56950,-3.83259,0.26309
60.09640,60.31103,-0.21463,59.76930,0.32710,-3.38587,-3.76365,0.37778
61.31740,60.30680,1.01060,59.76660,1.55080,-3.24425,-3.65485,0.41061
61.01950,60.30544,0.71406,59.74584,1.27366,-3.25438,-3.53662,0.28224
60.81550,60.30461,0.51089,59.74133,1.07417,-3.20060,-3.41298,0.21238
60.29820,60.29934,-0.00114,59.73592,0.56228,-3.46442,-3.29942,-0.16500
59.71700,60.29737,-0.58037,59.83252,-0.11552,-3.53973,-3.19751,-0.34222
59.78920,60.29464,-0.50544,59.84908,-0.05988,-3.35240,-3.12220,-0.23020
58.96970,60.29605,-1.32635,59.82420,-0.85450,-3.20375,-3.03068,-0.17307
57.76740,60.29652,-2.52912,59.77700,-2.00960,-3.20799,-3.00430,-0.20369
57.93400,60.30016,-2.36616,59.73779,-1.80379,-2.82473,-2.97122,0.14649
57.99900,60.31074,-2.31174,59.70213,-1.70313,-2.83761,-2.94806,0.11044
59.02680,60.32339,-1.29659,59.60648,-0.57968,-2.93020,-2.92540,-0.00480
59.96740,60.33175,-0.36435,59.46359,0.50381,-2.85895,-2.89213,0.03318
60.28380,60.33669,-0.05289,59.35731,0.92649,-2.55256,-2.84520,0.29264
60.63780,60.34613,0.29167,59.32963,1.30817,-2.23059,-2.79985,0.56926
61.00230,60.35402,0.64828,59.36734,1.63496,-2.42124,-2.73167,0.31043
61.75270,60.35805,1.39465,59.38261,2.37009,-2.19201,-2.65191,0.45990
60.27880,60.36073,-0.08193,59.43263,0.84617,-2.41705,-2.57793,0.16088
58.40710,60.36257,-1.95547,59.47794,-1.07084,-2.86741,-2.50292,-0.36449
58.28570,60.35970,-2.07400,59.52750,-1.24180,-2.84041,-2.42433,-0.41608
59.12780,60.35937,-1.23157,59.56786,-0.44006,-3.08306,-2.36510,-0.71796
59.34760,60.36315,-1.01555,59.60615,-0.25855,-2.91012,-2.34147,-0.56865
59.30870,60.36969,-1.06099,59.51131,-0.20261,-2.54552,-2.31048,-0.23503
58.01890,60.37564,-2.35674,59.42909,-1.41019,-2.26878,-2.33997,0.07119
58.58360,60.38207,-1.79847,59.35618,-0.77258,-2.24830,-2.39348,0.14518
59.71700,60.39131,-0.67431,59.25643,0.46057,-2.03257,-2.44972,0.41715
60.50890,60.40079,0.10811,59.10163,1.40727,-1.86480,-2.47613,0.61133
60.10990,60.40524,-0.29534,59.01500,1.09490,-1.79879,-2.48320,0.68441
60.02000,60.41342,-0.39342,59.01641,1.00359,-1.62862,-2.48576,0.85714
58.71900,60.42719,-1.70819,59.02422,-0.30522,-1.55754,-2.46181,0.90427
58.97460,60.43478,-1.46018,59.05028,-0.07568,-1.58089,-2.43477,0.85388
58.84670,60.44429,-1.59759,59.12620,-0.27950,-999.00000,-2.37760,-999.00000
59.83090,60.45184,-0.62094,59.16285,0.66805,-999.00000,-2.33476,-999.00000
57.97570,60.45843,-2.48273,59.26932,-1.29362,-3.41923,-2.32070,-1.09853
58.55710,60.46468,-1.90758,59.37225,-0.81515,-3.56912,-2.31911,-1.25001
59.10670,60.46939,-1.36269,59.40535,-0.29865,-3.29914,-2.31442,-0.98471
58.90760,60.46679,-1.55919,59.46720,-0.55960,-2.92318,-2.32897,-0.59421
58.50200,60.47164,-1.96964,59.48241,-0.98041,-2.32636,-2.36075,0.03440
58.45960,60.47789,-2.01829,59.50609,-1.04649,-2.46554,-2.37022,-0.09533
58.43660,60.48441,-2.04781,59.65402,-1.21742,-2.41249,-2.38815,-0.02434
58.44970,60.48604,-2.03634,59.73331,-1.28361,-2.32658,-2.42082,0.09424
59.67510,60.48502,-0.80992,59.83873,-0.16363,-1.99679,-2.46120,0.46441
60.94190,60.48454,0.45736,59.96915,0.97275,-2.09611,-2.46845,0.37234
60.07830,60.48407,-0.40577,60.03733,0.04097,-2.27843,-2.45986,0.18144
60.25490,60.48246,-0.22756,59.78755,0.46735,-2.23869,-2.39012,0.15143
60.74500,60.47919,0.26581,59.50887,1.23613,-2.15920,-2.30326,0.14406
60.41220,60.48013,-0.06793,59.56876,0.84344,-2.30897,-2.22218,-0.08679
61.80770,60.48437,1.32333,59.74443,2.06327,-2.46860,-2.16140,-0.30719
60.42940,60.49671,-0.06731,59.97052,0.45888,-1.97864,-2.13608,0.15743
60.51710,60.51305,0.00405,60.16068,0.35642,-1.96934,-2.10986,0.14052
61.82570,60.52343,1.30227,60.33103,1.49467,-2.17825,-2.08328,-0.09497
60.63970,60.53120,0.10850,60.46455,0.17515,-2.34822,-2.06589,-0.28233
61.06050,60.51544,0.54506,60.57748,0.48302,-2.60611,-2.06947,-0.53664
62.56960,60.49513,2.07447,60.74032,1.82928,-2.28810,-2.16858,-0.11952
59.40750,60.50089,-1.09339,60.87944,-1.47194,-1.95474,-2.19672,0.24198
53.31170,60.49465,-7.18295,60.93494,-7.62324,-1.74504,-2.21819,0.47315
53.25450,60.49363,-7.23913,61.00358,-7.74908,-1.59631,-2.23907,0.64277
60.16530,60.48819,-0.32289,60.98577,-0.82047,-1.64697,-2.23987,0.59291
62.19100,60.49313,1.69787,61.02060,1.17040,-1.79456,-2.22759,0.43303
63.20750,60.49407,2.71343,61.05803,2.14947,-1.91487,-2.22557,0.31070
62.43000,60.49412,1.93588,61.07970,1.35030,-1.85439,-2.22613,0.37174
62.02710,60.50015,1.52695,61.19562,0.83148,-1.96129,-2.21010,0.24880
62.47890,60.50357,1.97533,61.25646,1.22244,-2.07207,-2.17364,0.10157
63.31350,60.50829,2.80521,61.19580,2.11770,-4.17739,-2.12670,-2.05070
63.49800,60.51785,2.98015,61.32514,2.17286,-2.86934,-2.08486,-0.78448
63.17630,60.52808,2.64822,61.71767,1.45863,-2.68963,-2.06533,-0.62430
61.91050,60.53692,1.37358,62.13487,-0.22437,-2.59776,-2.08687,-0.51090
61.85360,60.54380,1.30980,62.30361,-0.45001,-2.32568,-2.13537,-0.19031
61.43380,60.55628,0.87752,62.33756,-0.90376,-2.21066,-2.18197,-0.02869
61.16070,60.56882,0.59188,62.28611,-1.12541,-1.93619,-2.21105,0.27486
61.30320,60.57357,0.72963,62.27716,-0.97396,-1.98123,-2.23265,0.25142
62.28080,60.58071,1.70009,62.23548,0.04532,-1.84152,-2.24941,0.40789
63.07400,60.58699,2.48701,62.14060,0.93340,-1.58252,-2.25161,0.66908
62.33820,60.59626,1.74194,62.02549,0.31271,-1.62034,-2.30382,0.68348
61.29570,60.60575,0.68995,61.94960,-0.65390,-1.40954,-2.23938,0.82985
62.12370,60.61493,1.50877,61.93516,0.18854,-1.54457,-2.22318,0.67861
61.55470,60.62556,0.92914,62.00615,-0.45145,-2.19735,-2.19969,0.00234
62.01580,60.63650,1.37930,62.07951,-0.06371,-2.61481,-2.17216,-0.44266
63.70880,60.65200,3.05680,61.81790,1.89090,-2.62573,-2.15415,-0.47158
62.90390,60.66450,2.23940,61.73607,1.16783,-2.40525,-2.16103,-0.24421
62.12720,60.66944,1.45776,61.69790,0.42930,-2.36833,-2.22166,-0.14667
62.24190,60.67893,1.56297,61.61340,0.62850,-2.20638,-2.25858,0.05220
61.15190,60.68926,0.46264,61.47462,-0.32272,-2.00747,-2.29134,0.28388
60.48640,60.70515,-0.21875,61.38196,-0.89556,-3.16862,-2.34567,-0.82295
60.89610,60.71686,0.17924,61.33307,-0.43697,-2.82416,-2.39251,-0.43164
61.90450,60.72650,1.17800,61.24423,0.66027,-2.52905,-2.44080,-0.08825
62.87300,60.73837,2.13463,61.17558,1.69742,-2.19629,-2.48053,0.28424
63.40130,60.75510,2.64620,61.11295,2.28835,-2.01959,-2.50518,0.48559
63.39410,60.77306,2.62104,60.59391,2.80019,-1.94763,-2.51431,0.56668
55.93990,60.78660,-4.84670,60.53518,-4.59528,-2.35515,-2.51226,0.15711
59.44240,60.79219,-1.34979,60.36133,-0.91893,-3.20934,-2.51882,-0.69053
60.50150,60.79808,-0.29658,60.33677,0.16473,-2.75647,-2.51792,-0.23855
60.50640,60.80114,-0.29474,60.31580,0.19060,-2.52960,-2.54075,0.01114
60.15960,60.80159,-0.64199,60.25876,-0.09916,-2.72330,-2.61520,-0.10810
60.39230,60.80389,-0.41159,59.93116,0.46114,-2.60410,-2.57485,-0.02925
60.26910,60.80804,-0.53894,59.48070,0.78840,-2.42363,-2.58291,0.15929
60.25800,60.79552,-0.53752,59.35166,0.90634,-2.37884,-2.62216,0.24332
60.11310,60.80371,-0.69061,59.14930,0.96380,-2.71506,-2.67719,-0.03786
60.70050,60.80784,-0.10734,59.02522,1.67528,-2.80656,-2.73081,-0.07575
52.80900,60.81665,-8.00765,59.26992,-6.46092,-2.58266,-2.77756,0.19490
61.67060,60.81645,0.85415,59.37712,2.29348,-2.54296,-2.79978,0.25682
58.47630,60.82047,-2.34417,59.43916,-0.96286,-2.34945,-2.76971,0.42025
61.72610,60.83044,0.89566,59.50040,2.22570,-2.68578,-2.73136,0.04558
60.71160,60.84072,-0.12912,59.61200,1.09960,-3.57091,-2.67728,-0.89363
59.28860,60.84756,-1.55896,59.67534,-0.38674,-2.32141,-2.60249,0.28108
54.01640,60.84849,-6.83209,59.80175,-5.78535,-2.99337,-2.53614,-0.45722
52.44480,60.84763,-8.40283,59.91727,-7.47247,-3.35316,-2.48149,-0.87167
60.16330,60.84648,-0.68318,59.97702,0.18628,-3.35208,-2.42639,-0.92569
59.15180,60.84884,-1.69704,59.97563,-0.82383,-3.14545,-2.40487,-0.74059
60.78830,60.85616,-0.06786,60.31877,0.46953,-2.92941,-2.41524,-0.51417
61.07870,60.86216,0.21654,60.12300,0.95570,-2.82183,-2.43423,-0.38761
61.69360,60.87177,0.82183,60.25028,1.44332,-2.57783,-2.45418,-0.12365
61.80420,60.88704,0.91716,60.21490,1.58930,-1.95117,-2.46523,0.51406
61.79250,60.90146,0.89104,59.96731,1.82519,-1.39396,-2.45174,1.05778
62.50330,60.92330,1.58000,59.89315,2.61015,-1.15259,-2.40701,1.25442
61.72240,60.93683,0.78557,60.26391,1.45849,-1.21091,-2.41916,1.20825
62.92360,60.94187,1.98173,60.69071,2.23289,-1.27599,-2.37828,1.10229
62.68390,60.94415,1.73975,60.80698,1.87692,-1.22162,-2.30892,1.08730
61.36790,60.93188,0.43602,60.95726,0.41064,-2.26311,-2.24514,-0.01797
60.67130,60.93291,-0.26161,61.03903,-0.36773,-3.02442,-2.18483,-0.83959
60.01500,60.93448,-0.91948,61.09000,-1.07500,-2.98140,-2.15255,-0.82884
57.55950,60.93702,-3.37752,61.09393,-3.53443,-2.96201,-2.12596,-0.83605
61.14900,60.93718,0.21182,60.98081,0.16819,-2.58134,-2.11570,-0.46564
60.98330,60.94380,0.03950,61.03147,-0.04817,-2.40251,-2.14463,-0.25788
55.51220,60.95037,-5.43817,61.04977,-5.53757,-2.63162,-2.19955,-0.43207
57.73110,60.95283,-3.22173,61.10321,-3.37211,-2.57656,-2.24896,-0.32759
61.80240,60.95319,0.84921,61.09990,0.70250,-2.13480,-2.28376,0.14896
61.40760,60.95105,0.45655,61.10052,0.30708,-1.89667,-2.31394,0.41727
62.60500,60.94433,1.66067,61.07131,1.53369,-2.01280,-2.32823,0.31544
62.30760,60.94689,1.36071,61.08323,1.22437,-1.87887,-2.29714,0.41827
62.50560,60.95054,1.55506,61.12437,1.38123,-2.25160,-2.25862,0.00702
62.14900,60.95048,1.19852,61.31515,0.83385,-2.26343,-2.20796,-0.05547
61.77610,60.94943,0.82667,61.36865,0.40745,-2.36241,-2.15450,-0.20791
59.42880,60.95025,-1.52145,61.31266,-1.88386,-2.55869,-2.13857,-0.42012
62.85630,60.95947,1.89683,61.63443,1.22187,-2.54722,-2.14681,-0.40041
62.88750,60.96801,1.91949,61.77409,1.11341,-2.19024,-2.17935,-0.01089
62.84480,60.97252,1.87228,61.71055,1.13425,-1.94157,-2.19781,0.25624
62.85390,60.97913,1.87477,61.66888,1.18502,-1.90982,-2.23621,0.32638
62.69700,60.98498,1.71202,61.57686,1.12014,-1.52184,-2.25495,0.73311
60.75460,60.99261,-0.23801,61.52684,-0.77224,-1.61010,-2.25754,0.64744
60.92150,60.99710,-0.07560,61.44544,-0.52394,-2.21549,-2.25206,0.03656
60.87900,60.99819,-0.11919,61.34821,-0.46921,-1.91755,-2.21613,0.29858
61.56580,60.99620,0.56960,61.30290,0.26290,-1.83936,-2.17874,0.33938
62.27250,60.99579,1.27671,61.37599,0.89651,-2.24690,-2.11832,-0.12858
59.80760,60.99531,-1.18771,61.25342,-1.44582,-2.57549,-2.06182,-0.51366
62.26940,60.99294,1.27646,61.12177,1.14763,-3.31490,-1.98079,-1.33411
60.66380,60.99143,-0.32763,61.00056,-0.33676,-2.96424,-1.93195,-1.03230
60.46810,60.99205,-0.52395,60.91833,-0.45023,-2.94110,-1.88276,-1.05834
60.53250,60.99568,-0.46318,60.84240,-0.30990,-2.29036,-1.84835,-0.44201
60.67260,61.00162,-0.32902,60.91365,-0.24105,-2.06715,-1.84657,-0.22058
61.25720,61.00576,0.25144,61.04190,0.21530,-1.76369,-1.83316,0.06948
60.79630,61.00703,-0.21073,61.19548,-0.39918,-1.49711,-1.78036,0.28324
60.10710,61.01004,-0.90294,61.26793,-1.16083,-1.47829,-1.74462,0.26633
60.82450,61.01019,-0.18569,61.30833,-0.48383,-1.09367,-1.75250,0.65883
60.96380,61.01123,-0.04743,61.51289,-0.54909,-1.37212,-1.76274,0.39061
60.28230,61.01690,-0.73460,61.58253,-1.30023,-0.84554,-1.73284,0.88730
60.12290,61.01866,-0.89576,61.68244,-1.55954,-1.16462,-1.67154,0.50692
60.29940,61.01939,-0.71999,61.78066,-1.48126,-0.90863,-1.63730,0.72867
61.12700,61.02399,0.10301,61.89885,-0.77185,-1.18719,-1.58751,0.40032
61.10240,61.02505,0.07735,61.99072,-0.88832,-1.48443,-1.56151,0.07708
62.25100,61.02486,1.22614,62.02208,0.22892,-1.32855,-1.53562,0.20707
63.61460,61.02181,2.59279,62.06503,1.54957,-1.10660,-1.54082,0.43422
64.10420,61.01773,3.08647,62.13485,1.96935,-1.16712,-1.55017,0.38305
63.08730,61.01431,2.07299,62.17909,0.90821,-2.00474,-1.56415,-0.44059
63.12100,61.00624,2.11476,62.22350,0.89750,-2.46191,-1.66765,-0.79426
64.10330,61.00016,3.10314,62.34583,1.75747,-1.94772,-1.78444,-0.16329
63.73180,60.99015,2.74165,62.45815,1.27365,-2.02755,-1.88996,-0.13758
62.76200,60.98186,1.78014,62.52226,0.23974,-2.24512,-1.93018,-0.31494
62.53070,60.98037,1.55033,62.56126,-0.03056,-1.89563,-1.94383,0.04819
63.01440,60.98704,2.02736,62.67860,0.33580,-1.74435,-1.94082,0.19647
62.60190,60.99612,1.60578,62.69312,-0.09122,-1.52343,-1.90839,0.38496
61.91580,61.00070,0.91510,62.65010,-0.73430,-1.87281,-1.87094,-0.00186
61.69820,61.00588,0.69232,62.54139,-0.84319,-1.69360,-1.84286,0.14926
61.57340,61.01030,0.56310,62.47646,-0.90306,-1.77176,-1.80222,0.03046
61.75350,61.00920,0.74430,62.40149,-0.64799,-3.26717,-1.70701,-1.56016
61.89640,61.00474,0.89166,62.28187,-0.38547,-3.82470,-1.58859,-2.23611
62.85130,60.99931,1.85199,62.13276,0.71854,-3.06162,-1.53424,-1.52738
62.48150,60.99784,1.48366,62.05090,0.43060,-2.00915,-1.47906,-0.53009
61.64580,61.00019,0.64561,61.97418,-0.32838,-1.19517,-1.38677,0.19159
61.94600,61.01534,0.93066,61.92114,0.02486,-1.12414,-1.28960,0.16546
63.56650,61.02527,2.54123,61.87962,1.68688,-0.80336,-1.19350,0.39013
62.55590,61.03610,1.51980,61.82964,0.72626,-0.54211,-1.10232,0.56021
62.71110,61.04115,1.66995,61.79714,0.91396,-0.51686,-0.99047,0.47361
61.82130,61.05254,0.76876,61.79761,0.02369,-0.31367,-0.88880,0.57513
61.72390,61.06224,0.66166,61.75835,-0.03445,-0.00536,-0.78697,0.78161
61.54660,61.06591,0.48069,61.66750,-0.12090,0.02500,-0.62078,0.64578
61.59130,61.06765,0.52365,61.52435,0.06695,-0.80653,-0.41091,-0.39561
60.60040,61.07072,-0.47032,61.39912,-0.79872,-0.86867,-0.23156,-0.63711
61.04310,61.07425,-0.03115,61.40353,-0.36043,-0.30700,-0.11427,-0.19272
60.91940,61.07698,-0.15758,61.47689,-0.55749,0.14485,-0.04863,0.19348
61.90060,61.08527,0.81533,61.42268,0.47792,0.27384,0.02503,0.24881
61.73000,61.09004,0.63996,61.42765,0.30235,0.39120,0.08824,0.30296
60.86630,61.08971,-0.22341,61.11323,-0.24693,0.47621,0.14061,0.33560
61.01560,61.09023,-0.07463,60.72765,0.28795,0.44135,0.19548,0.24587
61.58330,61.08494,0.49836,60.71474,0.86856,0.36675,0.22328,0.14347
60.92910,61.07532,-0.14622,60.66283,0.26627,0.22279,0.22515,-0.00237
59.98850,61.06787,-1.07937,60.59700,-0.60850,0.58244,0.24248,0.33997
59.84520,61.06156,-1.21636,60.48922,-0.64402,0.70484,0.32491,0.37994
59.85170,61.06540,-1.21370,60.50583,-0.65413,0.45383,0.42991,0.02392
61.73840,61.07005,0.66835,60.48432,1.25408,0.18336,0.49666,-0.31330
63.48650,61.06492,2.42158,60.41766,3.06884,0.42269,0.53239,-0.10970
62.42810,61.05852,1.36958,60.41689,2.01121,0.52414,0.55397,-0.02982
62.66030,61.05421,1.60609,60.43079,2.22951,0.55761,0.56472,-0.00711
56.10830,61.04679,-4.93849,60.44670,-4.33840,0.63540,0.54844,0.08696
53.72410,61.05297,-7.32887,60.52284,-6.79874,0.27020,0.53016,-0.25996
61.45280,61.08044,0.37236,60.65735,0.79545,0.03388,0.51832,-0.48444
60.45640,61.10224,-0.64584,60.75149,-0.29509,0.38879,0.51242,-0.12363
60.20880,61.10068,-0.89188,60.82875,-0.61995,0.92451,0.47826,0.44625
58.33710,61.09370,-2.75660,60.98143,-2.64433,1.33644,0.42844,0.90799
61.39200,61.08223,0.30977,61.03904,0.35296,1.09477,0.38622,0.70855
60.46770,61.07160,-0.60390,60.99096,-0.52326,0.89523,0.37631,0.51892
60.50060,61.06815,-0.56755,60.95842,-0.45782,0.72681,0.36807,0.35874
61.71380,61.06058,0.65322,60.91065,0.80315,0.61714,0.35405,0.26310
61.15820,61.05259,0.10561,61.23259,-0.07439,0.13420,0.35357,-0.21937
61.34980,61.04146,0.30834,61.66590,-0.31610,0.05746,0.35044,-0.29298
63.18230,61.03649,2.14581,61.73851,1.44379,0.11815,0.35467,-0.23652
63.75380,61.02941,2.72439,61.84024,1.91356,0.09887,0.38038,-0.28151
61.96530,61.01720,0.94810,61.92521,0.04009,-0.13491,0.39215,-0.52706
61.46770,61.00970,0.45800,62.17329,-0.70559,-0.34131,0.36913,-0.71044
63.05810,60.99926,2.05884,62.29788,0.76022,-0.43283,0.32683,-0.75966
62.94820,60.99091,1.95729,62.44593,0.50227,-0.02475,0.31654,-0.34130
62.47680,60.97657,1.50023,62.61672,-0.13992,0.24969,0.31291,-0.06322
61.74480,60.96006,0.78474,62.69789,-0.95309,0.22965,0.32205,-0.09240
61.65700,60.94828,0.70872,62.82326,-1.16626,0.54751,0.33754,0.20997
62.86900,60.93986,1.92914,62.90830,-0.03930,0.56971,0.38632,0.18338
62.82360,60.93101,1.89259,62.92179,-0.09819,0.35913,0.43495,-0.07583
62.97770,60.92714,2.05056,62.93826,0.03944,0.57364,0.47150,0.10214
62.59280,60.92039,1.67241,63.01030,-0.41750,0.63608,0.51462,0.12146
